x_cm,y_cm,heading_deg
7.307373415423126062e+01,1.927751607797791422e+01,3.693408523104900496e+02
7.336353603785666166e+01,1.932530884416330963e+01,3.693884697073209509e+02
7.367791187147921050e+01,1.936057629379801526e+01,3.693131059196541628e+02
7.399057960961147273e+01,1.939535694455783243e+01,3.693469374731969879e+02
7.430207405949450106e+01,1.943008295803479157e+01,3.692932765273162090e+02
7.461207427997536001e+01,1.946445663884054866e+01,3.692604518864316674e+02
7.492257009962612813e+01,1.949890192090203556e+01,3.691683110466149174e+02
7.520808121697496063e+01,1.954506923962415499e+01,3.692022022678204962e+02
7.549488864493628171e+01,1.959138593458376931e+01,3.691448559471657518e+02
7.584493649714639218e+01,1.961104400251010205e+01,3.690959403021759613e+02
7.619129473975374367e+01,1.963052446414907237e+01,3.690796667736269683e+02
7.653949559407888614e+01,1.965071615040149311e+01,3.690752605288188306e+02
7.691440172380129070e+01,1.967580817229735501e+01,3.690102849242525735e+02
7.725348094276176880e+01,1.969560869026383898e+01,3.689714578047456826e+02
7.760495107582293883e+01,1.971020255667287913e+01,3.689313305110107990e+02
7.795535488331782403e+01,1.972501692772621240e+01,3.689305742959549548e+02
7.830427171794273988e+01,1.974032782478601433e+01,3.688723362033655917e+02
7.865685123165414439e+01,1.975681339145687687e+01,3.688001694048124932e+02
7.899999527463775451e+01,1.977258057464540641e+01,3.686861201902088965e+02
7.935045192176291096e+01,1.978332767147061944e+01,3.685706896766595833e+02
7.969955401356250491e+01,1.979466503173395608e+01,3.684317247701456495e+02
8.004729581463649879e+01,1.980644810653932097e+01,3.683035577196441182e+02
8.039392338018883777e+01,1.981851263849675249e+01,3.682204750850320352e+02
8.073565435775608989e+01,1.983011388636445460e+01,3.682073408070261848e+02
8.108455034604779144e+01,1.983826260562242894e+01,3.682288491012317309e+02
8.143066562027209443e+01,1.984668919273449816e+01,3.681863973421576475e+02
8.177942254490315577e+01,1.985455326458470893e+01,3.684876339379604246e+02
8.212073401806924267e+01,1.986140646094460749e+01,3.687584376559597672e+02
8.246659255188502868e+01,1.987609559766825029e+01,3.690129152772190082e+02
8.280779157927800327e+01,1.988963697711691481e+01,3.693584625427888568e+02
8.314796388025102658e+01,1.990305441276380094e+01,3.696578740834153791e+02
8.342190641840208798e+01,1.990499699938758837e+01,3.699908263976036551e+02
8.369891566782573022e+01,1.991719537032598808e+01,3.703218806030502606e+02
8.397485786346017278e+01,1.992876609494755513e+01,3.706646184715891081e+02
8.424662817559585903e+01,1.993911241339894858e+01,3.710257885535617106e+02
8.452747253203929745e+01,1.996076568253925032e+01,3.712954253859421101e+02
8.480313879247711384e+01,1.998070874879281433e+01,3.716522365943360455e+02
8.507725428800824830e+01,1.999975121229168451e+01,3.720386103717085007e+02
8.534597742637585327e+01,2.001770440621702107e+01,3.723017256181097991e+02
8.562693864202861960e+01,2.004112651574745030e+01,3.722996890836616899e+02
8.590397269231145572e+01,2.006448441287902185e+01,3.721891785669836281e+02
8.617733207728571188e+01,2.008756409278463551e+01,3.720888025297546733e+02
8.645094914010599041e+01,2.011096715766793608e+01,3.720473604220034076e+02
8.672041223261479104e+01,2.013405313343899650e+01,3.719587611225791761e+02
8.700318202614514007e+01,2.015584442349687677e+01,3.719039563340826362e+02
8.728228857935314977e+01,2.017728170594875436e+01,3.718472204255505744e+02
8.756146453660230122e+01,2.019907483498586132e+01,3.718038669186273637e+02
8.790348843686589930e+01,2.023390156447925037e+01,3.718423069555409484e+02
8.824568196918635010e+01,2.026701319140228463e+01,3.724249203860969715e+02
8.855588818196123668e+01,2.032291467142616881e+01,3.731509512749196915e+02
8.886551329438059099e+01,2.037985244138388552e+01,3.740022349118089551e+02
8.918112761611450878e+01,2.043976986918202599e+01,3.748736677732853764e+02
8.948610084842937340e+01,2.049836003231950698e+01,3.757294696581432731e+02
8.976831549494544049e+01,2.058021023173097674e+01,3.766178267016801442e+02
9.004455153117248756e+01,2.066508931074890043e+01,3.775434306177208441e+02
9.018673729923054339e+01,2.071121326441749488e+01,3.784018861103758127e+02
9.032789010389166151e+01,2.075932455150040923e+01,3.792409973824414919e+02
9.046959489187179315e+01,2.081003917308180462e+01,3.801424886636814335e+02
9.061189522653789652e+01,2.086329441157699804e+01,3.808937679003271342e+02
9.075160375818620651e+01,2.091773192402207826e+01,3.816830422568509107e+02
9.089131307698022511e+01,2.097421178343367032e+01,3.823406691651591700e+02
9.103208225444073776e+01,2.103305891689011631e+01,3.830330784402361815e+02
9.119869034771275551e+01,2.109613107469339255e+01,3.836629996584775881e+02
9.140194136007526993e+01,2.117544204207504421e+01,3.840553083193889279e+02
9.160451370324403797e+01,2.125482612578227659e+01,3.842436808535570094e+02
9.180338441837395180e+01,2.133226055989943859e+01,3.845760827987122639e+02
9.200457606511281483e+01,2.141081066077645900e+01,3.848705223399704778e+02
9.220293166103695626e+01,2.149261244251727376e+01,3.852324956441347013e+02
9.240146888707269568e+01,2.157448596274934971e+01,3.855776966784571300e+02
9.260033612837787587e+01,2.165659179592914896e+01,3.858675013482381928e+02
9.277049832100247784e+01,2.173973484845244997e+01,3.862137493701245603e+02
9.297356598830496921e+01,2.184054785276539690e+01,3.865904786151554617e+02
9.317370022341330582e+01,2.194170298725432389e+01,3.870369149432893892e+02
9.337641422584732709e+01,2.204664625976267800e+01,3.877035028213837222e+02
9.357558705220124295e+01,2.215266606025438634e+01,3.883492898704793106e+02
9.377224940894672045e+01,2.226029907478925551e+01,3.890343542657460603e+02
9.397060586231062018e+01,2.237210687039134527e+01,3.897830425903882201e+02
9.416417926666260030e+01,2.248453829651703018e+01,3.905147645220907293e+02
9.435990298365210549e+01,2.260144394800595791e+01,3.911849257830645570e+02
9.451980891430065412e+01,2.269963060832717261e+01,3.919172238760139635e+02
9.468161650948486852e+01,2.280180569811303215e+01,3.926243538237937400e+02
9.483949974948102124e+01,2.290440177077342199e+01,3.934090767326165974e+02
9.500080169673601915e+01,2.301226558042891668e+01,3.941328044965966342e+02
9.515549256220130303e+01,2.311845712190263669e+01,3.948045104068924616e+02
9.530914906389122621e+01,2.322662118559313171e+01,3.954815375052411923e+02
9.546215230237979199e+01,2.333707995657797341e+01,3.961723209538002379e+02
9.561599905989909587e+01,2.345103802317888508e+01,3.968841900350059859e+02
9.576501302597948495e+01,2.356393164102018645e+01,3.974112596350278181e+02
9.591682361749691665e+01,2.368091022120674438e+01,3.978212785076095201e+02
9.606494965629585181e+01,2.379656052722139137e+01,3.981410312279493837e+02
9.621526387283972781e+01,2.391543476518702960e+01,3.985355629835589184e+02
9.636097484828249549e+01,2.403224241979767584e+01,3.988985095221771076e+02
9.650732487985285957e+01,2.415112804983440142e+01,3.992779961810948066e+02
9.665369328872027666e+01,2.427160409074805258e+01,3.996376910832454428e+02
9.680055596444258015e+01,2.439391411238759133e+01,3.999386567207892540e+02
9.697315927980096717e+01,2.453925355712651779e+01,4.002589958758588295e+02
9.714411572903580350e+01,2.468509628320075677e+01,4.006759079426915946e+02
9.731488984314555069e+01,2.483300107130503420e+01,4.011147412810649371e+02
9.748380853795046619e+01,2.498167059845398086e+01,4.015888702618105981e+02
9.766444514464687643e+01,2.514359749506990127e+01,4.021587216019668176e+02
9.783146474851103847e+01,2.529654474549588983e+01,4.028047117329844014e+02
9.799686259940031618e+01,2.545135913345605516e+01,4.034092549769659968e+02
9.815837735572669942e+01,2.560565198079857296e+01,4.039707143889858685e+02
9.830294886452013259e+01,2.574620334884284389e+01,4.044136885841580238e+02
9.845427621022852804e+01,2.589557053590995395e+01,4.048393259253164160e+02
9.859584337991658742e+01,2.603724853868778055e+01,4.052055134475465934e+02
9.873661018221964980e+01,2.617976506825614891e+01,4.055022635479065798e+02
9.887605136345689516e+01,2.632265541551459620e+01,4.058976001242228904e+02
9.901458821149553557e+01,2.646660971573697196e+01,4.062997013076558233e+02
9.915222656544209201e+01,2.661164943101391600e+01,4.066999647194829208e+02
9.929232755923069931e+01,2.676140361351273000e+01,4.071149240439835353e+02
9.944543847377914858e+01,2.692761749836865448e+01,4.075845166006239992e+02
9.959646769986100878e+01,2.709501183952809455e+01,4.082996444250020431e+02
9.974403884130525455e+01,2.726309653939383182e+01,4.091368717600777245e+02
9.989685158417748312e+01,2.744286956888597828e+01,4.101319577147057203e+02
1.000389473781317520e+02,2.761540795614791222e+01,4.109210024254276732e+02
1.001840345772084220e+02,2.779678735826987435e+01,4.117656693160077452e+02
1.003208394530486913e+02,2.797314574191328873e+01,4.126313729284646570e+02
1.004578045093376630e+02,2.815527231962007448e+01,4.134799362430002816e+02
1.005453880744992432e+02,2.827530879994103330e+01,4.142879998058333513e+02
1.006310987566157138e+02,2.839623546458787118e+01,4.150553200433942038e+02
1.007160138615245302e+02,2.851934231713390133e+01,4.157513807255288611e+02
1.008015176242817432e+02,2.864645257036553971e+01,4.163932270101639119e+02
1.008832590658991677e+02,2.877092165559132653e+01,4.170192927823391074e+02
1.009637247876784443e+02,2.889646990628382639e+01,4.176678911121085207e+02
1.010554629487940588e+02,2.904390968874054479e+01,4.185517287728348492e+02
1.011337594649479286e+02,2.917380629340693332e+01,4.192884627885154032e+02
1.012285028712857695e+02,2.933512309497728054e+01,4.198590227487578659e+02
1.013219211450008714e+02,2.949730113465081160e+01,4.202551170312598288e+02
1.014146109671883380e+02,2.966072209188424935e+01,4.206224184208687689e+02
1.015084593760973632e+02,2.982901684687779920e+01,4.210857390326699488e+02
1.015988802742433279e+02,2.999423501010306836e+01,4.215320878427752405e+02
1.016877916555573478e+02,3.015940084620390493e+01,4.218793469104906535e+02
1.017754298225143970e+02,3.032506639036821028e+01,4.223623811121120752e+02
1.018616754363314669e+02,3.049114708046648659e+01,4.227519626614907224e+02
1.019640830934800704e+02,3.069220488441610684e+01,4.232645134717181463e+02
1.020629922427571756e+02,3.089176200578500087e+01,4.240054730268850562e+02
1.021594981973284320e+02,3.109358973835144013e+01,4.248840013267567315e+02
1.022526354296360012e+02,3.129620780313145190e+01,4.257424527976282889e+02
1.023428632951895594e+02,3.150040856474322482e+01,4.265802442851146452e+02
1.024343469900462082e+02,3.171594593999059697e+01,4.274226807077178023e+02
1.025198562427155622e+02,3.192589108528748554e+01,4.282558417105349235e+02
1.026016741549477729e+02,3.213544604307146102e+01,4.290891780050936291e+02
1.026543783752416772e+02,3.227634744526724830e+01,4.298941657475158422e+02
1.027045241026064986e+02,3.241619384130459736e+01,4.306524832674184040e+02
1.027533916839569201e+02,3.255843491381349253e+01,4.314267225363036573e+02
1.027998062364958685e+02,3.269963800520817898e+01,4.321810859636744340e+02
1.028465651011194097e+02,3.284836614802473775e+01,4.329135046076348203e+02
1.028913658931915904e+02,3.299773960031949116e+01,4.336959204082753558e+02
1.029322988198429130e+02,3.314130909185453788e+01,4.344774442138298696e+02
1.029714819088544999e+02,3.328616297407577207e+01,4.352499256034710697e+02
1.030181475529051767e+02,3.346804320041073311e+01,4.359697348672100361e+02
1.030628826103419868e+02,3.364953617834203214e+01,4.363373288383444901e+02
1.031068649780468007e+02,3.383294996512977093e+01,4.366930283391949388e+02
1.031493387291154278e+02,3.401505977482186438e+01,4.370499898452648608e+02
1.031907891051113211e+02,3.419832295377694464e+01,4.374606266939732109e+02
1.032326889066534505e+02,3.438989000972884469e+01,4.378643339187040624e+02
1.032715184122301366e+02,3.457331779452875509e+01,4.382308836075260956e+02
1.033093939791417029e+02,3.475855568231694548e+01,4.386571684047374333e+02
1.033523061671318573e+02,3.497658503106557504e+01,4.390737419855103099e+02
1.033938310939408467e+02,3.519571721569436562e+01,4.394659424522856170e+02
1.034337166193395916e+02,3.541497411721395139e+01,4.399139256933990509e+02
1.034721160123199581e+02,3.563483130686189781e+01,4.402718257497760987e+02
1.035095961467868477e+02,3.585762800615523105e+01,4.406297483895764344e+02
1.035458072863101791e+02,3.608154435832920370e+01,4.409978774596652897e+02
1.035802955924524440e+02,3.630514732678035728e+01,4.414658206623092838e+02
1.036130524453646871e+02,3.652954624046826382e+01,4.419238832314530327e+02
1.036441029635831654e+02,3.675502816887788526e+01,4.423946450361207781e+02
1.036727610901027958e+02,3.697574968859097311e+01,4.428097425743487747e+02
1.036998845578020649e+02,3.719700807611736337e+01,4.432125269884058980e+02
1.037253904046775972e+02,3.741831646855725779e+01,4.436387791219773931e+02
1.037501547991624165e+02,3.765040817410305607e+01,4.441802855608776213e+02
1.037723270332776053e+02,3.787593081068567358e+01,4.445897469406595519e+02
1.037924932026357538e+02,3.809954905160081751e+01,4.451041230312815173e+02
1.038105953153680758e+02,3.832228099972868307e+01,4.456030920326265914e+02
1.038270099836716156e+02,3.854563285431912334e+01,4.459904101253476938e+02
1.038419637501265385e+02,3.877221621159216625e+01,4.464578700723633347e+02
1.038550597156384896e+02,3.900031496276958620e+01,4.469702331666078976e+02
1.038660848655654689e+02,3.922333138574452249e+01,4.473693702520844226e+02
1.038755229998035503e+02,3.944798215654715534e+01,4.478191845518079504e+02
1.038832603631502565e+02,3.967170780400108754e+01,4.482193416482886619e+02
1.038895391150651335e+02,3.989747796055302587e+01,4.485946457332602222e+02
1.038941576680030323e+02,4.012095864754392238e+01,4.490374903565582372e+02
1.038974120416634435e+02,4.035595715467485434e+01,4.493756914170154459e+02
1.038058730366526845e+02,4.065534028078074869e+01,4.496961787360548328e+02
1.038072291086805023e+02,4.087955071374500449e+01,4.496107557763712634e+02
1.038086094679290028e+02,4.110454368120065993e+01,4.496862198778044331e+02
1.038097841700253952e+02,4.133058426104683747e+01,4.497182687635772709e+02
1.038109167104327781e+02,4.155375811047908741e+01,4.497002184057914747e+02
1.038120299694762139e+02,4.177667432496186706e+01,4.497275081544553359e+02
1.038131701586475657e+02,4.200013431291075960e+01,4.496878013956813902e+02
1.038144441894890235e+02,4.223364687953842633e+01,4.496869999955384856e+02
1.038158879279883990e+02,4.252374981265777620e+01,4.497427235239945844e+02
1.038171048365658322e+02,4.282137538245414277e+01,4.497887459189532819e+02
1.038174725850427507e+02,4.311125104861772428e+01,4.500658784817456421e+02
1.038160441768404070e+02,4.340033906740050185e+01,4.505003234365057097e+02
1.038127381829954032e+02,4.368958441350324762e+01,4.508093691764824484e+02
1.038077705647502853e+02,4.397815078516696730e+01,4.511631090923248735e+02
1.038006444355276443e+02,4.427135269734998957e+01,4.516214345636014968e+02
1.037910523934991431e+02,4.457286807583126631e+01,4.520228122929386814e+02
1.037833124596065346e+02,4.479774763542461358e+01,4.519196586014472246e+02
1.037758351504696037e+02,4.502215483544287622e+01,4.518971513052539422e+02
1.037684741974783691e+02,4.524531707604148068e+01,4.518812538926218281e+02
1.037608744026985761e+02,4.547184957164498087e+01,4.519616642285035368e+02
1.037532811109845454e+02,4.569481773435891370e+01,4.519393007096998076e+02
1.037457324547401925e+02,4.591755023523728596e+01,4.519428508638350195e+02
1.037376457443756124e+02,4.615757242293776130e+01,4.519164521840970110e+02
1.037299613688320505e+02,4.638466266655845516e+01,4.519596663880639085e+02
1.037199232481420239e+02,4.667678939661397663e+01,4.519764043809078657e+02
1.037098787487793601e+02,4.696585800730977667e+01,4.520037992297576466e+02
1.036989729940730314e+02,4.725373030265532037e+01,4.523353126250545415e+02
1.036866782044819217e+02,4.754277216655334115e+01,4.525360589286379422e+02
