var_x,var_y,var_heading
5.964805668014889761e-01,8.261405596000721829e-02,3.129829316190730704e-04
6.002470229091425580e-01,8.266222617791417482e-02,3.135297623170049848e-04
6.041790926037533538e-01,8.271146735122061888e-02,3.141207054489246258e-04
6.081677434000902771e-01,8.275692133618667290e-02,3.147241535636645013e-04
6.119688231394000422e-01,8.279336787983193613e-02,3.152691156090745798e-04
6.158215037696771477e-01,8.282773001884842501e-02,3.158249279375764185e-04
6.215690774712004929e-01,8.284606171946222453e-02,3.163757093531708534e-04
6.273958931436139919e-01,8.287369671023050999e-02,3.169351065728656723e-04
6.334142426623862177e-01,8.290693658679475220e-02,3.175248406817596301e-04
6.392798972093635124e-01,8.293083273565528268e-02,3.180794549255702795e-04
6.452096471817833079e-01,8.296528133933225857e-02,3.186396741459362417e-04
6.511202187238396277e-01,8.300670873071729072e-02,3.191901710763236921e-04
6.571151281478865291e-01,8.305435516477120694e-02,3.197502318433667634e-04
6.632463751005214236e-01,8.310997980514205075e-02,3.203294757390309083e-04
6.693043860508681719e-01,8.317006658433843957e-02,3.208890484394429240e-04
6.754351387335583157e-01,8.322483904089290896e-02,3.214559300124752387e-04
6.815165552241466695e-01,8.327849618855319436e-02,3.220079308754325857e-04
6.876141456808869679e-01,8.333343470744539183e-02,3.225570658439369737e-04
6.937491529447055161e-01,8.338917885414451336e-02,3.231071383062349492e-04
6.999496568913078365e-01,8.344565482328231143e-02,3.236630914198918062e-04
7.062297732849972531e-01,8.350408806453758770e-02,3.242273609215058552e-04
7.125272234925260628e-01,8.356304624781010770e-02,3.247888357123397793e-04
7.206789292111294154e-01,8.362191665912445393e-02,3.253475056226730442e-04
7.288457510427154284e-01,8.368300100539537156e-02,3.259008124045863729e-04
7.371570186978894101e-01,8.374591498583158766e-02,3.264661526852365527e-04
7.458028818764579349e-01,8.382097922995759842e-02,3.270694496795991486e-04
7.541800284093344020e-01,8.389906706880435883e-02,3.276286329356631376e-04
7.626327734902189626e-01,8.398421029682301420e-02,3.281906052007667394e-04
7.710917073100868047e-01,8.407914555026946291e-02,3.287464047315021508e-04
7.796060253430867615e-01,8.418117203883034028e-02,3.293024687793528050e-04
7.863326458139190400e-01,8.428202313038929416e-02,3.298737532492329030e-04
7.930055300206080293e-01,8.438975433857119623e-02,3.304310297604630365e-04
7.996574859595901863e-01,8.450692120456200496e-02,3.309802622589182826e-04
8.063471980824117313e-01,8.463518455983989885e-02,3.315313027473444814e-04
8.131878068412704552e-01,8.477963380019508388e-02,3.321030457501543583e-04
8.199145068966559036e-01,8.492937167009900756e-02,3.326518076405415186e-04
8.266999723711989656e-01,8.509322410777550583e-02,3.332065198996512242e-04
8.335587464406373215e-01,8.527183130843223047e-02,3.337697153430468780e-04
8.404140029049351757e-01,8.546119701188510664e-02,3.343288386966284244e-04
8.462451428021363631e-01,8.563836547909779717e-02,3.348966943446418415e-04
8.520164112632642173e-01,8.582167466388639088e-02,3.354505886546828275e-04
8.579674933296527195e-01,8.602057942246969791e-02,3.360365279082795425e-04
8.638036563309897664e-01,8.622315515351415549e-02,3.365979555362643739e-04
8.697475470057829394e-01,8.643921438089333109e-02,3.371778441421854336e-04
8.755504427749269958e-01,8.665688163359271112e-02,3.377286467909659763e-04
8.813600976285691502e-01,8.688252378291250189e-02,3.382786131618211378e-04
8.877637115231948872e-01,8.714791045046191287e-02,3.389435745096586747e-04
8.940132091281383087e-01,8.740159476688323659e-02,3.395018253625191893e-04
9.002433088714139053e-01,8.766043266147174884e-02,3.400538134716659961e-04
9.064611969843827666e-01,8.792533393657975260e-02,3.406010800843139639e-04
9.126986760331854409e-01,8.819866099696697936e-02,3.411494563113445138e-04
9.191268856339402937e-01,8.848786715293940897e-02,3.417285521485471716e-04
9.255065583542829710e-01,8.877875933882169168e-02,3.422955500493888507e-04
9.318009838421492663e-01,8.907284432775665339e-02,3.428454570135052609e-04
9.381602662374061152e-01,8.937843268354452031e-02,3.434045290246556868e-04
9.452548037596740782e-01,8.972671674970250644e-02,3.439595524331651492e-04
9.523924603146718404e-01,9.009538748402867725e-02,3.445214260436203898e-04
9.596737448134435855e-01,9.048853302938303367e-02,3.451054178023285515e-04
9.667261292658692051e-01,9.088356976654060615e-02,3.456533026110799310e-04
9.738023022396232742e-01,9.129635727952445379e-02,3.462048656775185140e-04
9.809728278870307738e-01,9.173289543656298894e-02,3.467715232454327717e-04
9.881091018589750474e-01,9.218601644120609506e-02,3.473337743639720501e-04
9.952883163622744389e-01,9.266197776220735927e-02,3.479040602153407515e-04
1.000000307664159038e+00,9.300276267841446620e-02,3.484539968824254368e-04
1.004739907952700850e+00,9.336037685287219834e-02,3.490144431155147971e-04
1.009452630583181243e+00,9.372778222884846355e-02,3.495714932569561314e-04
1.014188585417534316e+00,9.411279320195507780e-02,3.501388617629589534e-04
1.018861623261924754e+00,9.449357748840972460e-02,3.506883826614856561e-04
1.023509565652490183e+00,9.489195123938909404e-02,3.512395760739371858e-04
1.028291513327285633e+00,9.531934923169431417e-02,3.518279794928301919e-04
1.033050200183305289e+00,9.576232095332097571e-02,3.524172566938358351e-04
1.037706724093888866e+00,9.620996373275339519e-02,3.529867822793456966e-04
1.042240813565084245e+00,9.666118035270541975e-02,3.535330334375211487e-04
1.046760769791313495e+00,9.712633126020436825e-02,3.540812232385832318e-04
1.051345737970980077e+00,9.761609461713735558e-02,3.546514874844914570e-04
1.055846390176825800e+00,9.811139710017431625e-02,3.552064554764491466e-04
1.060300947082974510e+00,9.861914277317761213e-02,3.557571859340668110e-04
1.064739550911562915e+00,9.914351021951134380e-02,3.563113783848020043e-04
1.069245362205228478e+00,9.969627559899944813e-02,3.568903435979017651e-04
1.074800191216324752e+00,1.003779737139600253e-01,3.574497408175965839e-04
1.080323782229742902e+00,1.010685900347253613e-01,3.580032902363790596e-04
1.085809648686193452e+00,1.017686354976951729e-01,3.585505272182544197e-04
1.091406560804577985e+00,1.024997631639898432e-01,3.591216127593787797e-04
1.096929369587395842e+00,1.032350622489152103e-01,3.596787141503299582e-04
1.102421960690538105e+00,1.039835514228499985e-01,3.602322678263744030e-04
1.107964449873709345e+00,1.047544213230426485e-01,3.607969070405423720e-04
1.113721289841443252e+00,1.055741512587975023e-01,3.614072466821716015e-04
1.120260134794369256e+00,1.065161980234714117e-01,3.619674659025375637e-04
1.126809594880707310e+00,1.074819435145334540e-01,3.625307901788954739e-04
1.133268365918675302e+00,1.084547371617842898e-01,3.630796495660987559e-04
1.139720970616494133e+00,1.094497016213616530e-01,3.636292256085524809e-04
1.146151603746043746e+00,1.104640892804660823e-01,3.641766996590694140e-04
1.152632833693731262e+00,1.115103551404198479e-01,3.647344076815533056e-04
1.159257786173252258e+00,1.126080959994140013e-01,3.653197514017154967e-04
1.165655661538388399e+00,1.136935676469134349e-01,3.658688354884660505e-04
1.171994560615049030e+00,1.148073127535142318e-01,3.664157296583187722e-04
1.178319023046195291e+00,1.159659445253783810e-01,3.669715121255947600e-04
1.184633886615595877e+00,1.171655642329098995e-01,3.675347891614890675e-04
1.190895023510039064e+00,1.184027187646618101e-01,3.680998369198085077e-04
1.197032307631912929e+00,1.196597528338520094e-01,3.686528245237193947e-04
1.203145349016925492e+00,1.209642517246369425e-01,3.692143464793833031e-04
1.209195608683320433e+00,1.223091925954156861e-01,3.697778554420144866e-04
1.215209982706162428e+00,1.236973497873948974e-01,3.703467118951600848e-04
1.219183310976705625e+00,1.246492056344538357e-01,3.709047575527445184e-04
1.223134883338125256e+00,1.256163126877310743e-01,3.714630511593684532e-04
1.227018768644879909e+00,1.265867498977084060e-01,3.720088033982144981e-04
1.231170653433947715e+00,1.276447611135066440e-01,3.726351655923261052e-04
1.235110836427809167e+00,1.286669512421052541e-01,3.732057020969457828e-04
1.239065909538614507e+00,1.297140367048072174e-01,3.737864145366454906e-04
1.242881086988274930e+00,1.307438609494504522e-01,3.743334695185165364e-04
1.246719221003777189e+00,1.318061266578691160e-01,3.748960167263856269e-04
1.252594715448496210e+00,1.334710373607319034e-01,3.755031776606326918e-04
1.258116997081606625e+00,1.351033146560287612e-01,3.760580049922307736e-04
1.263564887478031640e+00,1.367804873531338894e-01,3.766149526417246159e-04
1.268926169950512328e+00,1.384905916119405223e-01,3.771681998367537440e-04
1.274233219521050398e+00,1.402495749782627088e-01,3.777264592402359493e-04
1.279390841096398557e+00,1.420401110920685162e-01,3.782759801387626519e-04
1.285314385999294817e+00,1.442123572593641267e-01,3.790331637224487668e-04
1.290464317036639441e+00,1.461123251360137154e-01,3.796016663420648317e-04
1.293763755858246212e+00,1.474035411109590465e-01,3.801488863924302867e-04
1.297032978965807049e+00,1.487363600542935538e-01,3.807099282169644624e-04
1.300799908785668757e+00,1.503399597200022475e-01,3.814814843544079019e-04
1.303933207571650987e+00,1.517151054930844234e-01,3.820379751753714449e-04
1.306991587060155391e+00,1.531085665597531342e-01,3.825907117573012443e-04
1.309976267913041337e+00,1.545163570924972529e-01,3.831376440120745457e-04
1.312940004062448374e+00,1.559732507707507210e-01,3.837031779153018984e-04
1.315848132145968297e+00,1.574591838400589694e-01,3.842727164556406470e-04
1.319442504173856889e+00,1.593319383642911868e-01,3.848366679294147391e-04
1.322945215498093408e+00,1.612095313688553522e-01,3.853866979539077625e-04
1.326426628164762755e+00,1.631355295121418580e-01,3.859471099179788900e-04
1.329863953669798704e+00,1.650823912859567533e-01,3.865038867685150186e-04
1.333225370135822097e+00,1.670463388295379825e-01,3.870535009891543456e-04
1.336546175948065018e+00,1.690530220727483879e-01,3.876094413034240557e-04
1.339845689608349710e+00,1.710996600774465359e-01,3.881714393059471232e-04
1.343178752539636367e+00,1.732297057373676508e-01,3.887616920439865699e-04
1.346962625032422256e+00,1.757551946064392356e-01,3.893319001176129626e-04
1.350651577277234061e+00,1.783397488371691042e-01,3.899066063786455687e-04
1.354218898938907234e+00,1.809679985405831804e-01,3.904788686973276516e-04
1.357657241638565271e+00,1.836538856613454396e-01,3.910534968797534723e-04
1.361052165164824634e+00,1.864298507119753756e-01,3.916457779724430129e-04
1.364279293648751779e+00,1.892184172417159804e-01,3.922222771607654888e-04
1.367375596501119173e+00,1.920444690546425914e-01,3.927938946976089192e-04
1.370463599075602223e+00,1.949449052959632556e-01,3.933783281876155388e-04
1.373030519102018232e+00,1.974286366055360564e-01,3.939646704737631089e-04
1.375508238161999186e+00,1.999208084815010111e-01,3.945395979863194360e-04
1.377902946669822937e+00,2.024060883596017213e-01,3.950976607420695805e-04
1.380244748625962803e+00,2.049143707680523285e-01,3.956524198811227897e-04
1.382568400099258410e+00,2.074813804459400557e-01,3.962193100706206100e-04
1.385285773507553664e+00,2.106301561405181100e-01,3.970408359594446049e-04
1.387454233310932761e+00,2.132346882101899821e-01,3.975936278464075810e-04
1.389982222207718499e+00,2.163596150494686565e-01,3.981453524097903454e-04
1.392456514532276701e+00,2.195090156453969044e-01,3.986914048185451762e-04
1.394869322333589290e+00,2.227063715852710124e-01,3.992390567042346412e-04
1.397281753935003534e+00,2.260036848550832089e-01,3.998062528206826837e-04
1.399602347302905114e+00,2.293013312035750983e-01,4.003589213386774611e-04
1.401867963673233186e+00,2.326411126934762319e-01,4.009113474129633579e-04
1.404073455089974054e+00,2.360087007765737654e-01,4.014590585834610596e-04
1.406217649659824875e+00,2.394331208774094499e-01,4.020108213995825285e-04
1.408308493575274545e+00,2.428735811689051449e-01,4.025546393143174771e-04
1.410422764071747492e+00,2.465084215973198933e-01,4.031455560543416132e-04
1.412441723624728640e+00,2.500945388286181514e-01,4.037073910631614024e-04
1.414386430635947933e+00,2.536962451073304647e-01,4.042605659070020677e-04
1.416269237476026621e+00,2.573314413422420066e-01,4.048107572038632182e-04
1.418085656464386668e+00,2.610030912085550825e-01,4.053587902621655250e-04
1.420074543535697620e+00,2.651440204499441733e-01,4.060372577320529733e-04
1.421856861658474580e+00,2.689995849813273665e-01,4.066129230572158295e-04
1.423561941750367099e+00,2.728265009045733880e-01,4.071676225312301787e-04
1.425285197961248862e+00,2.766596775774354811e-01,4.077135776928087689e-04
1.427005032404576435e+00,2.805456907612416950e-01,4.082631198002107309e-04
1.428750278524774098e+00,2.844821682465198953e-01,4.088160861288622858e-04
1.430551713584973239e+00,2.886139281868005391e-01,4.094120058247497566e-04
1.432280350072232533e+00,2.926360169590621618e-01,4.099657936754117784e-04
1.433987821409697716e+00,2.966741028941581870e-01,4.105129587001791146e-04
1.435697851939996772e+00,3.007459610695423780e-01,4.110586898034096579e-04
1.437871283932509847e+00,3.060365510909834330e-01,4.116011456199574359e-04
1.440018284472125654e+00,3.113987619582161970e-01,4.121443307689422143e-04
1.442133259651602550e+00,3.168271997498698922e-01,4.126870816320832151e-04
1.444266683009367336e+00,3.226118734715945346e-01,4.132862435196828395e-04
1.446264165437810334e+00,3.282560383342851829e-01,4.138423331693037092e-04
1.448157229123797629e+00,3.339567002815927443e-01,4.143948400522493372e-04
1.449969139621799519e+00,3.397058252898127462e-01,4.149427206255939865e-04
1.451712143109271658e+00,3.455425226805620142e-01,4.154933916352182479e-04
1.453358487696016610e+00,3.515030465423028549e-01,4.160530157010460905e-04
1.454727277031956589e+00,3.562299424209550147e-01,4.166267073539164532e-04
1.456052566657215719e+00,3.609258693048129074e-01,4.171827799356250268e-04
1.457383907359969921e+00,3.656304644003205429e-01,4.177315460648240711e-04
1.458699962095346248e+00,3.703785487585396496e-01,4.182806640724819405e-04
1.460038417758659390e+00,3.752099304278853631e-01,4.188395307374820180e-04
1.461355954257905987e+00,3.800308535524634657e-01,4.193865730228079139e-04
1.462679918225897380e+00,3.849002593831801766e-01,4.199353518685410014e-04
1.464043137835423281e+00,3.899347609479770216e-01,4.205118249895048108e-04
1.465754355676603282e+00,3.964365217465905533e-01,4.210789478483237779e-04
1.467452301176969343e+00,4.029547722354670514e-01,4.216368097171697515e-04
1.469052461105721186e+00,4.094912679981056458e-01,4.221850969642163302e-04
1.470560888953735157e+00,4.161228580259148657e-01,4.227366090365311676e-04
1.471979274675118132e+00,4.228392244136732758e-01,4.232896391921884692e-04
1.473336050656991913e+00,4.296777590212297326e-01,4.238503853238797668e-04
1.474646537141384162e+00,4.366651725430268915e-01,4.244230675951874755e-04
1.475852403665703916e+00,4.436171892442557496e-01,4.249778267342406847e-04
1.476721588438244526e+00,4.490549500800616878e-01,4.255314400136711583e-04
1.477526708616191398e+00,4.545362272518768121e-01,4.260846829526170618e-04
1.478307070281800417e+00,4.602955845063709805e-01,4.266848861497909528e-04
1.479008219651149370e+00,4.660327994710286026e-01,4.272706852506324895e-04
1.479632520310414368e+00,4.716183869143464324e-01,4.278174397871215289e-04
1.480176667228038090e+00,4.773204347377988932e-01,4.283779545613905114e-04
1.480670005123014166e+00,4.830044156350109530e-01,4.289264494396300906e-04
1.481079572790416021e+00,4.888142300246103855e-01,4.294903665373857120e-04
1.481579541157217905e+00,4.945790208127752163e-01,4.300379506729376457e-04
1.482044925524242940e+00,5.004216420587668246e-01,4.305919173812006520e-04
1.482626278112671114e+00,5.063903172458786850e-01,4.311619742355122511e-04
1.483293812396080602e+00,5.123156994217101801e-01,4.317163456091683031e-04
1.484027710379328235e+00,5.183372734088615985e-01,4.322809160304375941e-04
1.484837268695908374e+00,5.243588268347110226e-01,4.328380814865911887e-04
